#
#Sam SSM Beam x D2Opct 0
#Q(Angstrom) |F| sigmaF
0.134	10.4365	0.05
0.135	10.4816	0.05
0.136	10.5046	0.05
0.137	10.5434	0.05
0.138	10.5799	0.05
0.139	10.6158	0.05
0.14	10.6521	0.05
0.141	10.6923	0.05
0.142	10.721	0.05
0.143	10.7401	0.05
0.144	10.7723	0.05
0.145	10.7998	0.05
0.146	10.8075	0.05
0.147	10.8311	0.05
0.148	10.8435	0.05
0.149	10.8672	0.05
0.15	10.871	0.05
0.151	10.8859	0.05
0.152	10.8874	0.05
0.153	10.8836	0.05
0.154	10.8883	0.05
0.155	10.89	0.05
0.156	10.8817	0.05
0.157	10.8741	0.05
0.158	10.8616	0.05
0.159	10.8543	0.05
0.16	10.838	0.05
0.161	10.8165	0.05
0.162	10.8043	0.05
0.163	10.7857	0.05
0.164	10.7573	0.05
0.165	10.7257	0.05
0.166	10.696	0.05
0.167	10.6602	0.05
0.168	10.6251	0.05
0.169	10.6026	0.05
0.17	10.5722	0.05
0.171	10.5234	0.05
0.172	10.467	0.05
0.173	10.4218	0.05
0.174	10.3725	0.05
0.175	10.3089	0.05
0.176	10.2634	0.05
0.177	10.2136	0.05
0.178	10.1675	0.05
0.179	10.099	0.05
0.18	10.027	0.05
0.181	9.9446	0.05
0.182	9.8836	0.05
0.183	9.8075	0.05
0.184	9.7294	0.05
0.185	9.6503	0.05
0.186	9.5833	0.05
0.187	9.4951	0.05
0.188	9.4197	0.05
0.189	9.3359	0.05
0.19	9.2536	0.05
0.191	9.1513	0.05
0.192	9.0525	0.05
0.193	8.9572	0.05
0.194	8.8722	0.05
0.195	8.7757	0.05
0.196	8.6864	0.05
0.197	8.5781	0.05
0.198	8.4678	0.05
0.199	8.3653	0.05
0.2	8.2605	0.05
0.201	8.1418	0.05
0.202	8.0397	0.05
0.203	7.9246	0.05
0.204	7.8061	0.05
0.205	7.6955	0.05
0.206	7.5853	0.05
0.207	7.4547	0.05
0.208	7.3288	0.05
0.209	7.1769	0.05
0.21	7.0873	0.05
0.211	6.9858	0.05
0.212	6.8721	0.05
0.213	6.7423	0.05
0.214	6.6011	0.05
0.215	6.4841	0.05
0.216	6.3619	0.05
0.217	6.2404	0.05
0.218	6.1238	0.05
0.219	5.9964	0.05
0.22	5.8768	0.05
0.221	5.7363	0.05
0.222	5.5885	0.05
0.223	5.4637	0.05
0.224	5.3632	0.05
0.225	5.2229	0.05
0.226	5.1081	0.05
0.227	4.9925	0.05
0.228	4.8621	0.05
0.229	4.6849	0.05
0.23	4.5549	0.05
0.231	4.408	0.05
0.232	4.2491	0.05
0.233	4.1234	0.05
0.234	3.9735	0.05
0.235	3.8448	0.05
0.236	3.7419	0.05
0.237	3.6149	0.05
0.238	3.4602	0.05
0.239	3.3257	0.05
0.24	3.2169	0.05
0.241	3.0887	0.05
0.242	2.9674	0.05
0.243	2.8789	0.05
0.244	2.7659	0.05
0.245	2.67	0.05
0.246	2.532	0.05
0.247	2.3623	0.05
0.248	2.1884	0.05
0.249	2.0291	0.05
0.25	1.921	0.05
0.251	1.8675	0.05
0.252	1.7621	0.05
0.253	1.6307	0.05
0.254	1.4073	0.05
0.255	1.2537	0.05
0.256	1.156	0.05
0.257	1.04	0.05
0.258	0.941701	0.05
0.259	0.793902	0.05
0.26	0.303299	0.05
0.261	0.128686	0.05
0.262	-0.323296	0.05
0.263	0.6195	0.05
0.264	-0.473899	0.05
0.265	-0.398095	0.05
0.266	-0.565898	0.05
0.267	-0.436005	0.05
0.268	-0.551398	0.05
0.269	-0.511302	0.05
0.27	-0.244193	0.05
0.271	-0.0027	0.05
0.272	0.5997	0.05
0.273	0.583704	0.05
0.274	0.409902	0.05
0.275	0.560901	0.05
0.276	0.829602	0.05
0.277	0.994198	0.05
0.278	0.991801	0.05
0.279	1.1503	0.05
0.28	1.1541	0.05
0.281	1.3937	0.05
0.282	1.5092	0.05
0.283	1.5723	0.05
0.284	1.5829	0.05
0.285	1.6845	0.05
0.286	1.7147	0.05
0.287	1.8118	0.05
0.288	1.9484	0.05
0.289	2.0106	0.05
0.29	2.0803	0.05
0.291	2.0931	0.05
0.292	2.1605	0.05
0.293	2.2895	0.05
0.294	2.3768	0.05
0.295	2.4284	0.05
0.296	2.4015	0.05
0.297	2.4489	0.05
0.298	2.589	0.05
0.299	2.6327	0.05
0.3	2.6848	0.05
0.301	2.766	0.05
0.302	2.8089	0.05
0.303	2.8542	0.05
0.304	2.9145	0.05
0.305	2.9009	0.05
0.306	2.9785	0.05
0.307	3.0142	0.05
0.308	3.0427	0.05
0.309	3.075	0.05
0.31	3.1016	0.05
0.311	3.1227	0.05
0.312	3.1443	0.05
0.313	3.1421	0.05
0.314	3.2006	0.05
0.315	3.2449	0.05
0.316	3.1928	0.05
0.317	3.2543	0.05
0.318	3.2838	0.05
0.319	3.3525	0.05
0.32	3.4111	0.05
0.321	3.4162	0.05
0.322	3.3788	0.05
0.323	3.3493	0.05
0.324	3.3579	0.05
0.325	3.3761	0.05
0.326	3.4078	0.05
0.327	3.383	0.05
0.328	3.3306	0.05
0.329	3.431	0.05
0.33	3.4348	0.05
0.331	3.4103	0.05
0.332	3.3631	0.05
0.333	3.4081	0.05
0.334	3.4077	0.05
0.335	3.3997	0.05
0.336	3.3851	0.05
0.337	3.3439	0.05
0.338	3.2812	0.05
0.339	3.2803	0.05
0.34	3.2019	0.05
0.341	3.1888	0.05
0.342	3.1899	0.05
0.343	3.1846	0.05
0.344	3.1188	0.05
0.345	3.1892	0.05
0.346	3.2079	0.05
0.347	3.1778	0.05
0.348	3.0478	0.05
0.349	3.0603	0.05
0.35	3.0354	0.05
0.351	3.0107	0.05
0.352	2.9602	0.05
0.353	2.9776	0.05
0.354	2.971	0.05
0.355	2.8605	0.05
0.356	2.8256	0.05
0.357	2.78	0.05
0.358	2.7219	0.05
0.359	2.7203	0.05
0.36	2.6212	0.05
0.361	2.5877	0.05
0.362	2.5579	0.05
0.363	2.5112	0.05
0.364	2.502	0.05
0.365	2.4249	0.05
0.366	2.3515	0.05
0.367	2.3123	0.05
0.368	2.1717	0.05
0.369	2.0467	0.05
0.37	2.1025	0.05
0.371	2.0932	0.05
0.372	2.0689	0.05
0.373	1.927	0.05
0.374	1.8163	0.05
0.375	1.7716	0.05
0.376	1.6445	0.05
0.377	1.5673	0.05
0.378	1.6414	0.05
0.379	1.5098	0.05
0.38	1.5003	0.05
0.381	1.5528	0.05
0.382	1.6048	0.05
0.383	1.5136	0.05
0.384	1.391	0.05
0.385	1.1227	0.05
0.386	1.142	0.05
0.387	1.2395	0.05
0.388	1.2375	0.05
0.389	0.9916	0.05
0.39	0.834997	0.05
0.391	0.964101	0.05
0.392	0.637401	0.05
0.393	0.0913236	0.05
0.394	0.226892	0.05
0.395	0.686003	0.05
0.396	0.630999	0.05
0.397	0.704996	0.05
0.398	0.629103	0.05
0.399	0.545802	0.05
0.4	0.683703	0.05
0.401	0.5531	0.05
0.402	-0.351994	0.05
0.403	-0.626203	0.05
0.404	0.455895	0.05
0.405	0.3997	0.05
0.406	-0.732803	0.05
0.407	-0.504896	0.05
0.408	-0.487001	0.05
0.409	-0.63	0.05
0.41	-0.229804	0.05
0.411	0.402803	0.05
0.412	0.660303	0.05
0.413	0.701897	0.05
0.414	0.597896	0.05
0.415	0.657898	0.05
0.416	0.6195	0.05
0.417	0.886301	0.05
0.418	0.947602	0.05
0.419	0.871998	0.05
0.42	1.1201	0.05
0.421	1.2186	0.05
0.422	1.0314	0.05
0.423	0.944997	0.05
0.424	1.1948	0.05
0.425	1.34	0.05
0.426	1.5202	0.05
0.427	1.493	0.05
0.428	1.5894	0.05
0.429	1.5607	0.05
0.43	1.5963	0.05
0.431	1.5726	0.05
0.432	1.5935	0.05
0.433	1.4212	0.05
0.434	1.3991	0.05
0.435	1.6287	0.05
0.436	1.7589	0.05
0.437	1.943	0.05
0.438	1.929	0.05
0.439	1.8904	0.05
0.44	1.9335	0.05
0.441	1.8093	0.05
0.442	1.8978	0.05
0.443	2.0436	0.05
0.444	2.0309	0.05
0.445	2.1984	0.05
0.446	2.1101	0.05
0.447	2.1412	0.05
0.448	2.1328	0.05
0.449	2.234	0.05
0.45	2.3226	0.05
0.451	2.2264	0.05
0.452	2.2412	0.05
0.453	2.269	0.05
0.454	2.2646	0.05
0.455	2.3407	0.05
0.456	2.5197	0.05
0.457	2.5457	0.05
0.458	2.5557	0.05
0.459	2.4043	0.05
0.46	2.5937	0.05
0.461	2.514	0.05
0.462	2.6682	0.05
0.463	2.6106	0.05
0.464	2.6618	0.05
0.465	2.5856	0.05
0.466	2.5211	0.05
0.467	2.6612	0.05
0.468	2.7567	0.05
0.469	2.6376	0.05
0.47	2.6144	0.05
0.471	2.6627	0.05
0.472	2.8262	0.05
0.473	2.8828	0.05
0.474	2.8008	0.05
0.475	2.9129	0.05
0.476	2.717	0.05
0.477	2.8292	0.05
0.478	2.7886	0.05
0.479	2.8256	0.05
0.48	2.8135	0.05
0.481	2.6963	0.05
0.482	2.7347	0.05
0.483	2.8537	0.05
0.484	2.906	0.05
0.485	2.8711	0.05
0.486	2.7055	0.05
0.487	2.8512	0.05
0.488	2.7732	0.05
0.489	2.6193	0.05
0.49	2.5188	0.05
0.491	2.6193	0.05
0.492	2.7256	0.05
0.493	2.7284	0.05
0.494	2.8096	0.05
0.495	2.764	0.05
0.496	2.5811	0.05
0.497	2.6379	0.05
0.498	2.4989	0.05
0.499	2.4807	0.05
0.5	2.4527	0.05
0.501	2.5338	0.05
0.502	2.5914	0.05
0.503	2.5314	0.05
0.504	2.5122	0.05
0.505	2.5098	0.05
0.506	2.3523	0.05
0.507	2.4377	0.05
0.508	2.4405	0.05
0.509	2.348	0.05
0.51	2.3615	0.05
0.511	2.242	0.05
0.512	2.1777	0.05
0.513	2.2688	0.05
0.514	2.2521	0.05
0.515	2.3476	0.05
0.516	2.2404	0.05
0.517	2.0958	0.05
0.518	1.8611	0.05
0.519	1.9136	0.05
0.52	1.9332	0.05
0.521	2.005	0.05
0.522	2.1101	0.05
0.523	1.9738	0.05
0.524	1.8574	0.05
0.525	2.0533	0.05
0.526	2.0474	0.05
0.527	2.0567	0.05
0.528	1.8109	0.05
0.529	1.8238	0.05
0.53	1.6587	0.05
0.531	1.742	0.05
0.532	1.6815	0.05
0.533	1.5302	0.05
0.534	1.7402	0.05
0.535	1.4471	0.05
0.536	1.6422	0.05
0.537	2.0092	0.05
0.538	1.4678	0.05
0.539	1.4593	0.05
0.54	1.5884	0.05
0.541	1.4284	0.05
0.542	1.4526	0.05
0.543	1.2275	0.05
0.544	1.2294	0.05
0.545	1.2281	0.05
0.546	0.874803	0.05
0.547	1.0065	0.05
0.548	0.826601	0.05
0.549	0.831402	0.05
0.55	1.2467	0.05
0.551	1.1932	0.05
0.552	0.5342	0.05
0.553	0.696297	0.05
0.554	1.0311	0.05
0.555	0.930102	0.05
0.556	0.788302	0.05
0.557	0.7993	0.05
0.558	0.410098	0.05
0.559	-0.514101	0.05
0.56	-0.428696	0.05
0.561	0.132212	0.05
0.562	0.208303	0.05
0.563	-0.771499	0.05
0.564	0.434097	0.05
0.565	0.3499	0.05
0.566	0.117004	0.05
0.567	-0.244499	0.05
0.568	-1.0382	0.05
0.569	-1.0573	0.05
0.57	0.348396	0.05
0.571	-0.326696	0.05
0.572	-0.468295	0.05
0.573	0.263799	0.05
0.574	0.8493	0.05
0.575	0.891398	0.05
0.576	-0.488098	0.05
0.577	0.716903	0.05
0.578	0.5563	0.05
0.579	0.372599	0.05
0.58	0.863898	0.05
0.581	0.17161	0.05
0.582	0.466605	0.05
0.583	-0.9105	0.05
0.584	-1.1041	0.05
0.585	-0.894997	0.05
0.586	-0.955202	0.05
0.587	-1.14	0.05
0.588	-0.947702	0.05
0.589	-1.2608	0.05
0.59	-0.830301	0.05
0.591	-0.434005	0.05
0.592	0.169588	0.05
0.593	-0.878903	0.05
0.594	-0.8446	0.05
0.595	-0.744997	0.05
0.596	-1.4303	0.05
0.597	-1.5962	0.05
0.598	-0.701897	0.05
0.599	-1.0167	0.05
0.6	-0.592503	0.5
0.601	-1.0444	0.5
0.602	-1.442	0.5
0.603	-1.3316	0.5
0.604	-1.0162	0.5
0.605	-0.651498	0.5
0.606	-0.403906	0.5
0.607	-1.1862	0.5
0.608	-0.3855	0.5
0.609	0.431405	0.5
0.61	-0.969701	0.5
0.611	-0.5507	0.5
0.612	-0.720097	0.5
0.613	-0.429802	0.5
0.614	0.734302	0.5
0.615	-0.287193	0.5
0.616	0.552196	0.5
0.617	0.568199	0.5
0.618	0.390704	0.5
0.619	-0.9118	0.5
0.62	-0.723498	0.5
0.621	0.591101	0.5
0.622	0.543397	0.5
0.623	-0.805301	0.5
0.624	-0.541701	0.5
0.625	0.411704	0.5
0.626	0.744601	0.5
0.627	-0.357393	0.5
0.628	-0.847001	0.5
0.629	-1.086	0.5
0.63	-0.673498	0.5
0.631	1.122	0.5
0.632	0.629802	0.5
0.633	-0.738999	0.5
0.634	0.405006	0.5
0.635	0.545096	0.5
0.636	1.6335	0.5
0.637	1.1734	0.5
0.638	-0.443396	0.5
0.639	0.14181	0.5
0.64	1.0742	0.5
0.641	1.2343	0.5
0.642	0.653598	0.5
0.643	-0.741101	0.5
0.644	-0.846699	0.5
0.645	-0.621498	0.5
0.646	1.4483	0.5
0.647	1.3346	0.5
0.648	1.2273	0.5
0.649	1.1002	0.5
0.65	0.339794	0.5
0.651	0.485397	0.5
0.652	1.1863	0.5
0.653	0.714598	0.5
0.654	1.316	0.5
0.655	1.272	0.5
0.656	0.972301	0.5
0.657	-0.918902	0.5
0.658	-1.0511	0.5
0.659	0.6105	0.5
0.66	-0.352406	0.5
0.661	1.3196	0.5
0.662	0.504698	0.5
0.663	-0.862798	0.5
0.664	-0.653001	0.5
0.665	1.1217	0.5
0.666	1.4391	0.5
0.667	1.095	0.5
0.668	1.0855	0.5
0.669	0.916302	0.5
0.67	0.943599	0.5
0.671	1.1469	0.5
0.672	0.8195	0.5
0.673	-0.6753	0.5
0.674	-0.588702	0.5
0.675	-0.257391	0.5
0.676	-1.024	0.5
0.677	-1.1891	0.5
0.678	-0.5257	0.5
0.679	0.965401	0.5
0.68	1.4964	0.5
0.681	-0.465897	0.5
0.682	-1.1378	0.5
0.683	-0.208902	0.5
0.684	1.0173	0.5
0.685	0.801798	0.5
0.686	-0.706399	0.5
0.687	-0.654698	0.5
0.688	0.358901	0.5
0.689	0.589898	0.5
0.69	0.722703	0.5
0.691	-1.679	0.5
0.692	-1.0043	0.5
0.693	-1.0982	0.5
0.694	-1.4807	0.5
0.695	0.837502	0.5
0.696	0.470202	0.5
0.697	1.0186	0.5
0.698	1.2862	0.5
0.699	-0.761302	0.5
0.7	-0.8743	0.5
0.701	0.496498	0.5
0.702	0.535397	0.5
0.703	0.577096	0.5
0.704	1.0677	0.5
0.705	-1.2022	0.5
0.706	-1.4839	0.5
0.707	-0.326405	0.5
0.708	-0.955699	0.5
0.709	-1.3793	0.5
0.71	-1.4135	0.5
0.711	-0.4749	0.5
0.712	0.618498	0.5
0.713	1.072	0.5
0.714	0.313305	0.5
0.715	-0.669201	0.5
0.716	-1.0765	0.5
0.717	-1.1509	0.5
0.718	-1.0971	0.5
0.719	-1.0321	0.5
0.72	-1.5075	0.5
0.721	-1.5448	0.5
0.722	-0.897703	0.5
0.723	0.6968	0.5
0.724	1.0023	0.5
0.725	0.629603	0.5
0.726	-0.348999	0.5
0.727	-0.946298	0.5
0.728	-0.601698	0.5
0.729	-0.865003	0.5
0.73	-1.1652	0.5
0.731	1.0027	0.5
0.732	0.623001	0.5
0.733	1.1458	0.5
0.734	0.532504	0.5
0.735	0.587503	0.5
0.736	-1.1202	0.5
0.737	-0.591498	0.5
0.738	1.119	0.5
0.739	0.575604	0.5
0.74	0.018	0.5
0.741	0.562103	0.5
0.742	0.998499	0.5
0.743	-0.8105	0.5
0.744	0.8423	0.5
0.745	1.1261	0.5
0.746	1.0843	0.5
0.747	0.698498	0.5
0.748	0.585799	0.5
0.749	-0.491803	0.5
0.75	-0.987198	0.5
0.751	0.956598	0.5
0.752	1.0393	0.5
0.753	0.874002	0.5
0.754	1.0654	0.5
0.755	-0.954102	0.5
0.756	-0.679801	0.5
0.757	-0.939702	0.5
0.758	0.780801	0.5
0.759	0.553299	0.5
0.76	1.3451	0.5
0.761	1.5037	0.5
0.762	1.4554	0.5
0.763	-0.878402	0.5
0.764	-0.188892	0.5
0.765	0.596398	0.5
0.766	0.152184	0.5
0.767	0.929102	0.5
0.768	1.1756	0.5
0.769	-0.557898	0.5
0.77	-1.3291	0.5
0.771	0.296395	0.5
0.772	-0.653498	0.5
0.773	0.3998	0.5
0.774	-0.789399	0.5
0.775	-1.552	0.5
0.776	0.420904	0.5
0.777	0.269907	0.5
0.778	-1.0206	0.5
0.779	-1.1373	0.5
0.78	-1.5119	0.5
0.781	-0.451498	0.5
0.782	-0.779301	0.5
0.783	0.660098	0.5
0.784	1.4163	0.5
0.785	1.7418	0.5
0.786	-0.727599	0.5
0.787	-1.1179	0.5
0.788	0.242405	0.5
0.789	1.3379	0.5
0.79	1.4492	0.5
0.791	-0.422504	0.5
0.792	-0.718603	0.5
0.793	-1.1245	0.5
0.794	-1.0647	0.5
0.795	-1.0574	0.5
0.796	-1.4954	0.5
0.797	0.702702	0.5
0.798	1.4279	0.5
0.799	0.773001	0.5
0.8	0.894097	0.5
0.801	-0.397303	0.5
0.802	-1.4175	0.5
0.803	-1.5203	0.5
0.804	0.819799	0.5
0.805	-0.973699	0.5
0.806	-0.480895	0.5
0.807	1.6706	0.5
0.808	0.803299	0.5
0.809	-0.345094	0.5
0.81	0.505796	0.5
0.811	1.0354	0.5
0.812	-0.817001	0.5
0.813	0.747897	0.5
0.814	-0.603498	0.5
0.815	1.7023	0.5
0.816	2.0817	0.5
0.817	1.7034	0.5
0.818	2.4516	0.5
0.819	2.8414	0.5
0.82	2.8076	0.5
